filename,PC_0,PC_1,genre
blues.00032.4,4.483578466852188,-2.2209102971323564,blues
blues.00032.5,5.257898433784637,-5.630864034724994,blues
blues.00033.0,4.257545673571497,-4.331051630059469,blues
blues.00033.1,4.214406930337484,-5.417448703683977,blues
blues.00033.2,4.152458853757457,-4.335605136743036,blues
blues.00033.3,3.055777860702543,-5.518788386731092,blues
blues.00033.4,3.8703360605611694,-4.3938782830875995,blues
blues.00033.5,4.70338192122375,-2.6804244673389364,blues
blues.00034.0,3.1053053271424567,-3.87967026312003,blues
blues.00034.1,3.688134630016672,-2.567255931356413,blues
blues.00034.2,3.299064213436128,-3.416386258581818,blues
blues.00034.3,2.6099250664508276,-3.8493010103593885,blues
blues.00034.4,3.404587822120999,-2.149725238771965,blues
blues.00034.5,3.1925625018085646,-3.277929827027513,blues
blues.00035.0,2.495846028378095,-3.8549620834650766,blues
blues.00035.1,2.8261780753339463,-2.617673630967427,blues
blues.00035.2,1.3809526094433262,-1.9417342780872988,blues
blues.00035.3,1.6859717183401846,-3.4471730647119134,blues
blues.00035.4,2.289962862443401,-2.1269040831612016,blues
blues.00035.5,1.883314491827563,-3.1067033509247506,blues
blues.00036.0,3.7470763368039672,-2.3895011537675357,blues
blues.00036.1,3.7655977021184546,-3.1962978828597706,blues
blues.00036.2,4.209881479369242,-0.8899125209504773,blues
blues.00036.3,4.644794487999495,-3.6931272161920536,blues
blues.00036.4,4.551307408962311,-1.9102599848801678,blues
blues.00036.5,3.73422026184301,-2.2170416028963063,blues
blues.00037.0,4.300184491991129,-2.4033083811074505,blues
blues.00037.1,3.6110609296017224,-2.8409308587125817,blues
blues.00037.2,3.879652379773656,-1.7732525592251842,blues
blues.00037.3,3.92105061947862,-1.7590500728670353,blues
blues.00037.4,4.0233995421699555,-2.143277775845016,blues
blues.00037.5,3.9724938106727237,-1.9023528869172592,blues
blues.00038.0,1.9220250098187264,-3.520846528319214,blues
blues.00038.1,3.0240087964286757,-5.101070124751435,blues
blues.00038.2,2.341223559551846,-2.880716719889176,blues
blues.00038.3,3.6590942477359207,-3.760169716728509,blues
blues.00038.4,2.406960389301814,-3.7485692283181966,blues
blues.00038.5,0.922360848400832,-3.43812277233317,blues
blues.00039.0,6.072285012256494,-1.2897141805025067,blues
blues.00039.1,6.985243446088337,-2.6099695702050156,blues
blues.00039.2,4.915851890972915,-4.3281872302366,blues
blues.00039.3,4.73397034297224,-5.779857681966291,blues
blues.00039.4,4.6147485350201585,-3.897227886831324,blues
blues.00039.5,4.838439096556885,-5.063123100714985,blues
blues.00040.0,-2.2407972993475043,2.522075532438507,blues
blues.00040.1,-2.201469471934774,2.081453681172338,blues
blues.00040.2,-2.0354919743610242,2.6047697264727177,blues
blues.00040.3,-2.608035523101381,2.575188764716782,blues
blues.00040.4,-1.948679664723957,2.1313348475828424,blues
blues.00040.5,-2.273631871016487,2.2833181822439577,blues
blues.00041.0,-0.7441747044359774,0.26096777012654354,blues
blues.00041.1,-1.507702253406802,0.05521762281765295,blues
blues.00041.2,-1.0403719783483154,0.6143755720866555,blues
blues.00041.3,-0.8487579256151199,0.16481861519025554,blues
blues.00041.4,-0.39778147528967345,1.0169818489548932,blues
blues.00041.5,-0.8392086542137918,0.5857334294302238,blues
blues.00042.0,-0.6024043954771783,-0.4918927456492796,blues
blues.00042.1,-0.15663541983552273,-1.6671555739183732,blues
blues.00042.2,0.04980369807152508,-1.6955421936619024,blues
blues.00042.3,0.38126164115211464,-0.6709821276943252,blues
blues.00042.4,1.120396554995616,-1.3357386700013423,blues
blues.00042.5,1.339887261882616,-1.8340106560269394,blues
blues.00043.0,-1.3400447518433667,1.021457466083301,blues
blues.00043.1,-1.1713808498544167,0.6368506372584707,blues
blues.00043.2,-0.8729181890208769,0.39688032314216576,blues
blues.00043.3,-1.0550870098905714,0.6972621319409503,blues
blues.00043.4,-1.1452913678486407,0.9374116297579829,blues
blues.00043.5,-1.6033199392096051,0.8280948109891191,blues
blues.00044.0,-1.6050996413493563,1.2526046914400435,blues
blues.00044.1,-0.7409865904453005,0.2124798033265605,blues
blues.00044.2,-1.6597297599812302,1.393248830717129,blues
blues.00044.3,-1.7128442669074535,1.760551343594423,blues
blues.00044.4,-1.663466750704315,1.8137526723515012,blues
blues.00044.5,-1.1431320134984735,0.47022065742386443,blues
blues.00045.0,-1.024100367829081,0.6890523387547987,blues
blues.00045.1,-0.7698765188850486,0.6575056941445567,blues
blues.00045.2,-0.9752353591848297,0.5300077443458281,blues
blues.00045.3,-0.8612034321401418,0.7579729371868427,blues
blues.00045.4,-1.0027036859778993,0.73990416275244,blues
blues.00045.5,-1.67460014093545,1.4718171608046915,blues
blues.00046.0,0.7491977685457027,-0.9565928740277612,blues
blues.00046.1,0.06108247523154718,-0.5555749774678815,blues
blues.00046.2,0.2855981342061962,-0.20608137352596048,blues
blues.00046.3,0.48680954494392237,-1.2557002441730019,blues
blues.00046.4,-0.25041557645926876,-0.9190218369918243,blues
blues.00046.5,-0.21040870374636536,-0.18865462485433124,blues
blues.00047.0,1.457695456121622,-0.20987121772477865,blues
blues.00047.1,1.5243887609502302,-0.5273248486499309,blues
blues.00047.2,1.7352393425128936,-0.5787468447499275,blues
blues.00047.3,1.4059532063559614,-0.9169649051621136,blues
blues.00047.4,1.4138288183969727,-0.8144298435205708,blues
blues.00047.5,0.5681705691476507,-0.26252515311100894,blues
blues.00048.0,-0.6643202854736201,1.0025838702850642,blues
blues.00048.1,-0.7037265653745678,1.3232029144428101,blues
blues.00048.2,-0.09333547046009368,0.7185452359497468,blues
blues.00048.3,-0.3800548395602506,0.8902209390170029,blues
blues.00048.4,-0.28339980153141453,0.6397027666414308,blues
blues.00048.5,-0.4866857734013984,0.9173971663058987,blues
blues.00049.0,3.9567421644616045,-1.3842753674828634,blues
blues.00049.1,3.128407639801039,-1.7583633458916774,blues
blues.00049.2,3.617397725110522,-1.8903290489134168,blues
blues.00049.3,1.81729228999327,-1.2848968732321693,blues
blues.00049.4,2.678484391365945,-2.4312272945109914,blues
blues.00049.5,4.205924121622374,-3.431660900957079,blues
blues.00050.0,-1.251249338325685,2.349168367060814,blues
blues.00050.1,-2.7474750355066444,2.690284673726168,blues
blues.00050.2,-2.021275451687375,2.374175321495367,blues
blues.00050.3,-2.847874394775152,2.9988451669696814,blues
blues.00050.4,-2.5707412304486907,2.9156709964059897,blues
blues.00050.5,-1.9674432794095351,1.8666377699099304,blues
blues.00051.0,-1.2722952843566928,2.6882822309193797,blues
blues.00051.1,-1.3160711842089747,2.937602271009588,blues
blues.00051.2,-1.4559836762549583,3.2495613007631645,blues
blues.00051.3,-2.1348806250053,3.5729772826407022,blues
blues.00051.4,-2.407645988597813,1.8224820647960494,blues
blues.00051.5,-1.7128328828466668,2.7331669827195193,blues
blues.00052.0,2.075538534001351,-0.2184943501046817,blues
blues.00052.1,3.2433189793401755,-0.16721008845108187,blues
blues.00052.2,2.111540222217362,0.12604632440477553,blues
blues.00052.3,2.9135628586720994,-0.15114249012954528,blues
blues.00052.4,2.3485589995081466,-1.2516557451358123,blues
blues.00052.5,1.6010504336988718,0.17517321776558498,blues
blues.00053.0,-1.8590966607106796,2.6109742210531617,blues
blues.00053.1,-2.1138953652884287,3.2920383891643152,blues
blues.00053.2,-2.372143064783447,2.824628596494546,blues
blues.00053.3,-1.93539594441904,2.8068712143716636,blues
blues.00053.4,-1.9681060585843035,2.8285804812038724,blues
blues.00053.5,-2.7790239941784023,2.526827723547326,blues
blues.00054.0,-2.827329603851668,2.3020257513530207,blues
blues.00054.1,-1.793589729827741,2.420123651738191,blues
blues.00054.2,-1.9727578919512723,2.1847434691071173,blues
blues.00054.3,-2.16289398961417,2.2918337631410868,blues
blues.00054.4,-2.130874113608766,2.0384107465080614,blues
blues.00054.5,-1.9261561911054437,2.1890793429495123,blues
blues.00055.0,-2.089972917038135,3.7601533216263894,blues
blues.00055.1,-2.8138929491215072,4.473641382925245,blues
blues.00055.2,-2.1177936601844793,3.054588671154152,blues
blues.00055.3,-2.963795099006277,2.5243804185617242,blues
blues.00055.4,-2.782860889329327,3.2622369339129844,blues
blues.00055.5,-2.1646161585942494,2.872615840713228,blues
blues.00056.0,1.0787879740746287,-1.3670147422398287,blues
blues.00056.1,1.31582253366601,-1.457005732937297,blues
blues.00056.2,1.9091852212438047,-1.9452954484336982,blues
blues.00056.3,0.5333485993965109,0.22204959127341964,blues
blues.00056.4,1.0801398669068443,0.9059827009708853,blues
blues.00056.5,-0.28575121351975075,-0.583203322516871,blues
blues.00057.0,-1.3563976166613616,0.798021290705579,blues
blues.00057.1,-1.0744805739021008,0.8529034882107364,blues
blues.00057.2,-1.4236775256754222,1.31725401053797,blues
blues.00057.3,-0.9212259778898527,1.3379506358735427,blues
blues.00057.4,-1.0210861028480176,2.3659152283679914,blues
blues.00057.5,-1.2622320357020944,0.5571947751670047,blues
blues.00058.0,-1.8698940231729744,1.6821296903114056,blues
blues.00058.1,-1.6323820576430776,1.13679105056513,blues
blues.00058.2,-1.1815488985302134,2.5990858278339473,blues
blues.00058.3,-0.6724805693277047,2.2133680829948594,blues
blues.00058.4,-0.6854347976456716,2.6815257454737185,blues
blues.00058.5,-2.1421649121981043,2.6577561303749726,blues
blues.00059.0,-2.5645574592843614,2.53961480243124,blues
blues.00059.1,-2.518202073633737,3.253565640784484,blues
blues.00059.2,-1.9343595551821129,2.6244253708708576,blues
blues.00059.3,-2.975293635793294,3.5098926066570875,blues
blues.00059.4,-2.1537031128084467,1.6473092823359576,blues
blues.00059.5,-1.4894480952417937,1.6197371296303276,blues
blues.00060.0,-2.2869834449629614,3.7285149188698,blues
blues.00060.1,-2.856884166390722,3.0553259047831247,blues
blues.00060.2,-1.9170006813914338,2.5662373750810787,blues
blues.00060.3,-1.5289266697063122,2.3280409326963536,blues
blues.00060.4,-1.8387180894249828,2.6033025754981214,blues
blues.00060.5,-2.0182348506943373,2.4567401856041817,blues
blues.00061.0,-1.92462045069657,2.357453438616189,blues
blues.00061.1,-2.5357231289453463,3.0668009317841363,blues
blues.00061.2,-2.1715524639585557,2.612611609569869,blues
blues.00061.3,-2.9435307164685933,3.0960250843607007,blues
blues.00061.4,-2.3358670867673004,2.135100139902981,blues
blues.00061.5,-1.8600407736043887,2.082027506839961,blues
blues.00062.0,0.8310904128664931,0.7791853180818099,blues
blues.00062.1,0.7642445650523046,0.8530342011867876,blues
blues.00062.2,0.8223679216862511,0.5742268202770051,blues
blues.00062.3,0.9917234142636976,1.246671121763087,blues
blues.00062.4,1.584360288954066,0.10955086766477275,blues
blues.00062.5,0.6790468857971111,0.2403319640277702,blues
blues.00063.0,0.056032906257186765,0.5683659801529569,blues
blues.00063.1,-0.00436866758092743,0.7857513705606841,blues
blues.00063.2,0.5712243323913682,0.15208096714184727,blues
blues.00063.3,0.10793897323261997,0.549167404162256,blues
blues.00063.4,0.960763138918112,-0.11897260070530397,blues
blues.00063.5,0.0012607540193618396,0.7559959736203269,blues
blues.00064.0,-0.15359081290676294,2.918490166219165,blues
blues.00064.1,-1.571701234434357,3.6176199196212337,blues
blues.00064.2,-0.4930938223247109,3.267332072990004,blues
blues.00064.3,-0.390384714485475,3.4903798877440466,blues
blues.00064.4,-0.543460976336215,3.3292667577410104,blues
blues.00064.5,-0.14499391327198166,3.2693833669018857,blues
blues.00065.0,0.07408571446660799,0.5768092824572754,blues
blues.00065.1,1.0895522732610015,1.1962380752816792,blues
blues.00065.2,0.5653785084515032,1.4089911823035044,blues
blues.00065.3,1.0317114496292172,1.364718495403564,blues
blues.00065.4,0.2719392588505989,1.0842583154433625,blues
blues.00065.5,0.26560420917165906,1.5645296257520802,blues
blues.00066.0,-0.32985588670505017,0.2032396786047336,blues
blues.00066.1,0.1483510656622056,0.8720948208660224,blues
blues.00066.2,0.19094007103101343,1.0648323958708616,blues
blues.00066.3,-0.8402928986736989,1.018031599960888,blues
blues.00066.4,0.13201201155401354,0.9256395760459293,blues
blues.00066.5,-0.6266931443686579,1.617846887982106,blues
blues.00067.0,0.2003107678824187,2.0012034766840587,blues
blues.00067.1,-0.024647653855755923,2.295010009220657,blues
blues.00067.2,0.17579189972906534,1.3062245127612724,blues
blues.00067.3,0.2331630070877171,1.7760604482529916,blues
blues.00067.4,0.2475501793132987,2.63274522474103,blues
blues.00067.5,0.1974499731774021,3.177667635288271,blues
blues.00068.0,-0.3472441865342837,2.649553479155675,blues
blues.00068.1,-0.938463144502771,2.4537822085969374,blues
blues.00068.2,-0.9858896080475675,3.1563791960125065,blues
blues.00068.3,-0.3242725560014186,2.4435315868260297,blues
blues.00068.4,-0.9311219297564878,3.040536883466273,blues
blues.00068.5,-0.6052273412126331,2.621529466128726,blues
blues.00069.0,1.9530676186958487,1.748769040965726,blues
blues.00069.1,1.6477122429092648,0.7987209518350701,blues
blues.00069.2,-0.030438361442654945,1.2200540522429042,blues
blues.00069.3,1.7843292980183798,1.0096316261316431,blues
blues.00069.4,1.4558913604459416,0.6242203842200279,blues
blues.00069.5,0.3668025638600112,1.0852631650530253,blues
blues.00070.0,0.3825762876953726,0.8408962478248236,blues
blues.00070.1,0.6870665222437591,0.3499928112148108,blues
blues.00070.2,-0.01890727773941838,0.7098390253056641,blues
blues.00070.3,0.6036528513628509,1.3312892719151461,blues
blues.00070.4,0.8721152362035883,0.629939741407957,blues
blues.00070.5,0.6094047170170461,1.1020131829367787,blues
blues.00071.0,0.05065856696894568,2.530222454705516,blues
blues.00071.1,-1.4140066907923399,3.0207944170008436,blues
blues.00071.2,-1.2950847912398593,3.185532624317712,blues
blues.00071.3,-0.4059599888423004,3.0283454576477005,blues
blues.00071.4,0.7423730528429092,2.6315852257252086,blues
blues.00071.5,0.16134794493691063,2.531051780940879,blues
blues.00072.0,0.5484596699281352,0.5483801576738304,blues
blues.00072.1,1.0535694039623156,0.2335152444661703,blues
blues.00072.2,1.0730637456224663,0.9932041371435768,blues
blues.00072.3,1.7311462680478649,0.9646125707348702,blues
blues.00072.4,1.9028708221068071,1.0766078956115417,blues
blues.00072.5,1.4642643995619373,-0.11396594920086917,blues
blues.00073.0,-0.03306367265129534,1.3481582405034458,blues
blues.00073.1,0.03476397213651747,1.5687845496450177,blues
blues.00073.2,-0.14820749665893196,1.6965706823523317,blues
blues.00073.3,-0.3936182435531716,1.6679333180417932,blues
blues.00073.4,-0.4472883550918445,1.5148665945425255,blues
blues.00073.5,-0.6480729970991993,1.610092408417834,blues
blues.00074.0,-1.3544636903836793,0.6548206160425989,blues
blues.00074.1,-2.148607341911798,0.9700106345197973,blues
blues.00074.2,-1.928267715703054,1.1498127883614129,blues
blues.00074.3,-0.2501757260562081,-1.5669286773087812,blues
blues.00074.4,-2.240217817077163,0.9259760104662869,blues
blues.00074.5,-2.129508303749876,1.317256268289169,blues
blues.00075.0,-3.259887062671097,0.7569344537205877,blues
blues.00075.1,-2.420100031420035,1.5807055020225704,blues
blues.00075.2,-2.5182302671166212,0.7392820168226761,blues
blues.00075.3,-2.8074249850491007,0.8497763518105099,blues
blues.00075.4,-3.771211820510649,1.0032160220758504,blues
blues.00075.5,-2.927718757006406,0.9158536603835936,blues
blues.00076.0,0.4689029029235215,-0.3348233315554007,blues
blues.00076.1,0.03263288942167817,-0.15814778595060122,blues
blues.00076.2,-0.3050079870173508,-0.5759276047214412,blues
blues.00076.3,0.5502231856078668,-0.5275315508522934,blues
blues.00076.4,-0.22500373950465732,0.037963937575001855,blues
blues.00076.5,0.6747331712684403,-0.5106795478066404,blues
blues.00077.0,-1.570444939626537,0.9932973661660629,blues
blues.00077.1,-1.3657143696039726,0.6643483542063723,blues
blues.00077.2,-1.7677604018595248,0.5703676267277538,blues
blues.00077.3,-2.0790877438071047,1.7432130374747699,blues
blues.00077.4,-1.5003379234458272,1.2131225360684634,blues
blues.00077.5,-1.1726137283653422,1.1750322610046984,blues
blues.00078.0,-2.9647479544290793,2.9556653483514417,blues
blues.00078.1,-3.4222682198655034,3.175602217589187,blues
blues.00078.2,-3.439404261426503,3.0782387209800586,blues
blues.00078.3,-3.402471759102677,3.041113643125012,blues
blues.00078.4,-3.090015056078143,2.838520720610509,blues
blues.00078.5,-3.6064851119984866,3.0726512778942396,blues
blues.00079.0,-2.3639596490069095,1.3934795096810113,blues
blues.00079.1,-2.340642705597458,1.6984822417277798,blues
blues.00079.2,-2.401248052817008,1.399361225434153,blues
blues.00079.3,-2.513395674753179,2.006179943904669,blues
blues.00079.4,-1.8364989584826725,1.4534670647757224,blues
blues.00079.5,-2.249920968602893,1.4977480598047352,blues
